EMPLOYERNAME,CALENDARYEAR,GEOGRAPHY,LOCATION,NAICSID,NAICSCLASSTITLE,OCCGROUP,EMPLOYMENTSTATUS,ALLCOUNT,ALLMENCOUNT,ALLWOMENCOUNT,ABORIGALLCOUNT,ABORIGMENCOUNT,ABORIGWOMENCOUNT,PWDALLCOUNT,PWDMENCOUNT,PWDWOMENCOUNT,VISMINALLCOUNT,VISMINMENCOUNT,VISMINWOMENCOUNT
Bank of Montreal,2013,Provincial,Manitoba,5221,Depository Credit Intermediation,Clerical Personnel,Full-Time,12,3,9,,,,,,,4,2,2
Bank of Montreal,2014,Provincial,Newfoundland and Labrador,5221,Depository Credit Intermediation,Skilled Sales and Service Personnel,Full-Time,2,1,1,,,,,,,,,
Bank of Montreal,2018,National,Canada,5221,Depository Credit Intermediation,Administrative and Senior Clerical Personnel,Part-Time,21,4,17,,,,,,,2,1,1
Bank of Montreal,2018,Provincial,Manitoba,5221,Depository Credit Intermediation,Skilled Sales and Service Personnel,Full-Time,6,3,3,2,2,,,,,2,1,1
Bank of Montreal,2019,Provincial,Manitoba,5221,Depository Credit Intermediation,Other Manual Workers,Full-Time,1,,1,,,,1,,1,,,
Bank of Montreal,2012,Provincial,Saskatchewan,5221,Depository Credit Intermediation,Middle and Other Managers,Full-Time,7,3,4,,,,,,,,,
Bank of Montreal,2016,Provincial,Newfoundland and Labrador,5221,Depository Credit Intermediation,Intermediate Sales and Service Personnel,Part-Time,17,3,14,1,1,,,,,,,
Bank of Montreal,2014,Provincial,British Columbia,5221,Depository Credit Intermediation,Administrative and Senior Clerical Personnel,Part-Time,11,,11,,,,,,,1,,1
Bank of Montreal,2012,Provincial,Newfoundland and Labrador,5221,Depository Credit Intermediation,Professionals,Part-Time,1,,1,,,,,,,,,
Bank of Montreal,2015,Provincial,Alberta,5221,Depository Credit Intermediation,Skilled Sales and Service Personnel,Full-Time,31,17,14,,,,,,,22,12,10
Bank of Montreal,2019,Provincial,Nova Scotia,,,Overall,Full-Time,37,21,16,1,1,,1,1,,2,2,
Bank of Montreal,2019,Provincial,Manitoba,5221,Depository Credit Intermediation,Professionals,Part-Time,1,1,,,,,,,,,,
Bank of Montreal,2010,Provincial,Qu�bec,,,Overall,Part-Time,183,57,126,1,,1,3,2,1,60,23,37
Bank of Montreal,2012,National,Canada,5221,Depository Credit Intermediation,Administrative and Senior Clerical Personnel,Part-Time,124,42,82,2,1,1,,,,42,19,23
Bank of Montreal,2012,Provincial,Qu�bec,5221,Depository Credit Intermediation,Supervisors,Full-Time,7,3,4,,,,,,,1,1,
Bank of Montreal,2012,Provincial,Saskatchewan,5221,Depository Credit Intermediation,Administrative and Senior Clerical Personnel,Part-Time,3,,3,,,,,,,,,
Bank of Montreal,2015,National,Canada,5221,Depository Credit Intermediation,Intermediate Sales and Service Personnel,Full-Time,449,129,320,13,1,12,17,5,12,131,60,71
Bank of Montreal,2015,Provincial,Manitoba,5221,Depository Credit Intermediation,Intermediate Sales and Service Personnel,Full-Time,10,3,7,,,,,,,5,1,4
Bank of Montreal,2013,Provincial,British Columbia,5221,Depository Credit Intermediation,Clerical Personnel,Full-Time,46,8,38,,,,1,,1,11,3,8
Bank of Montreal,2018,Provincial,Newfoundland and Labrador,5221,Depository Credit Intermediation,Administrative and Senior Clerical Personnel,Full-Time,2,1,1,,,,,,,,,
Bank of Montreal,2019,Provincial,Nova Scotia,5221,Depository Credit Intermediation,Administrative and Senior Clerical Personnel,Full-Time,7,3,4,,,,,,,1,1,
Bank of Montreal,2019,Provincial,New Brunswick,5221,Depository Credit Intermediation,Intermediate Sales and Service Personnel,Part-Time,16,2,14,,,,1,,1,4,1,3
Bank of Montreal,2019,Provincial,Manitoba,5221,Depository Credit Intermediation,Professionals,Full-Time,8,4,4,2,1,1,2,,2,2,1,1
Bank of Montreal,2010,National,Canada,5221,Depository Credit Intermediation,Clerical Personnel,Full-Time,720,210,510,12,4,8,25,9,16,251,99,152
Bank of Montreal,2012,Provincial,Alberta,5221,Depository Credit Intermediation,Professionals,Part-Time,3,,3,,,,,,,1,,1
Bank of Montreal,2016,Provincial,Saskatchewan,5221,Depository Credit Intermediation,Administrative and Senior Clerical Personnel,Full-Time,11,5,6,,,,1,,1,3,2,1
Bank of Montreal,2018,Provincial,New Brunswick,5221,Depository Credit Intermediation,Intermediate Sales and Service Personnel,Full-Time,1,,1,,,,,,,,,
Bank of Montreal,2010,National,Canada,5221,Depository Credit Intermediation,Middle and Other Managers,Full-Time,283,161,122,2,,2,14,7,7,81,43,38
Bank of Montreal,2010,Provincial,Saskatchewan,5221,Depository Credit Intermediation,Professionals,Full-Time,16,5,11,1,,1,2,,2,3,1,2
Bank of Montreal,2015,Provincial,Manitoba,5221,Depository Credit Intermediation,Administrative and Senior Clerical Personnel,Full-Time,12,6,6,1,1,,,,,4,3,1
Bank of Montreal,2011,Provincial,Newfoundland and Labrador,5221,Depository Credit Intermediation,Administrative and Senior Clerical Personnel,Full-Time,10,,10,,,,,,,,,
Bank of Montreal,2017,National,Canada,5221,Depository Credit Intermediation,Administrative and Senior Clerical Personnel,Full-Time,442,145,297,14,1,13,22,6,16,139,55,84
Bank of Montreal,2019,National,Canada,,,Overall,Full-Time,3349,1658,1691,33,12,21,151,58,93,1433,760,673
Bank of Montreal,2019,National,Canada,5221,Depository Credit Intermediation,Middle and Other Managers,Part-Time,40,11,29,1,,1,1,,1,15,8,7
Bank of Montreal,2015,Provincial,Alberta,5221,Depository Credit Intermediation,Senior Managers,Full-Time,3,3,,,,,1,1,,,,
Bank of Montreal,2013,Provincial,Qu�bec,5221,Depository Credit Intermediation,Middle and Other Managers,Full-Time,69,38,31,1,,1,1,,1,17,9,8
Bank of Montreal,2013,Provincial,Newfoundland and Labrador,5221,Depository Credit Intermediation,Middle and Other Managers,Full-Time,6,1,5,,,,,,,,,
Bank of Montreal,2014,National,Canada,5221,Depository Credit Intermediation,Skilled Sales and Service Personnel,Full-Time,123,69,54,4,3,1,3,2,1,37,23,14
Bank of Montreal,2014,Provincial,Ontario,5221,Depository Credit Intermediation,Senior Managers,Full-Time,12,6,6,,,,,,,1,1,
Bank of Montreal,2019,Provincial,British Columbia,5221,Depository Credit Intermediation,Supervisors,Full-Time,5,2,3,,,,1,,1,2,1,1
Bank of Montreal,2019,Provincial,Alberta,5221,Depository Credit Intermediation,Professionals,Full-Time,37,18,19,3,,3,1,1,,10,6,4
Bank of Montreal,2016,Provincial,British Columbia,5221,Depository Credit Intermediation,Professionals,Full-Time,44,18,26,1,,1,4,3,1,13,4,9
Bank of Montreal,2013,National,Canada,,,Overall,Part-Time,957,239,718,28,3,25,33,8,25,210,73,137
Bank of Montreal,2019,National,Canada,5221,Depository Credit Intermediation,Intermediate Sales and Service Personnel,Part-Time,910,256,654,22,4,18,32,5,27,312,102,210
Bank of Montreal,2010,National,Canada,5221,Depository Credit Intermediation,Middle and Other Managers,Part-Time,6,2,4,,,,2,1,1,,,
Bank of Montreal,2010,Provincial,British Columbia,5221,Depository Credit Intermediation,Senior Managers,Full-Time,1,1,,,,,,,,,,
Bank of Montreal,2010,Provincial,Newfoundland and Labrador,,,Overall,Full-Time,14,2,12,,,,,,,,,
Bank of Montreal,2015,Provincial,British Columbia,5221,Depository Credit Intermediation,Skilled Sales and Service Personnel,Full-Time,25,15,10,3,2,1,1,1,,9,4,5
Bank of Montreal,2016,Provincial,New Brunswick,5221,Depository Credit Intermediation,Intermediate Sales and Service Personnel,Full-Time,5,1,4,,,,1,,1,,,
Bank of Montreal,2016,Provincial,Saskatchewan,,,Overall,Part-Time,20,2,18,,,,,,,6,,6
Bank of Montreal,2014,Provincial,British Columbia,5221,Depository Credit Intermediation,Clerical Personnel,Part-Time,4,,4,,,,,,,2,,2
Bank of Montreal,2010,Provincial,Nova Scotia,5221,Depository Credit Intermediation,Professionals,Full-Time,11,4,7,,,,1,,1,,,
Bank of Montreal,2011,Provincial,Ontario,5221,Depository Credit Intermediation,Intermediate Sales and Service Personnel,Full-Time,2,2,,,,,,,,,,
Bank of Montreal,2013,Provincial,Ontario,5221,Depository Credit Intermediation,Administrative and Senior Clerical Personnel,Full-Time,500,168,332,6,2,4,22,8,14,197,72,125
Bank of Montreal,2017,Provincial,Qu�bec,5221,Depository Credit Intermediation,Intermediate Sales and Service Personnel,Part-Time,148,61,87,1,,1,2,1,1,42,20,22
Bank of Montreal,2012,Provincial,Alberta,5221,Depository Credit Intermediation,Administrative and Senior Clerical Personnel,Full-Time,93,19,74,5,,5,1,,1,28,12,16
Bank of Montreal,2016,Provincial,Ontario,5221,Depository Credit Intermediation,Middle and Other Managers,Part-Time,9,1,8,,,,1,,1,1,1,
Bank of Montreal,2014,Provincial,Ontario,5221,Depository Credit Intermediation,Middle and Other Managers,Part-Time,14,2,12,,,,2,1,1,3,,3
Bank of Montreal,2014,Provincial,Nova Scotia,5221,Depository Credit Intermediation,Administrative and Senior Clerical Personnel,Full-Time,8,1,7,,,,,,,,,
Bank of Montreal,2014,Provincial,Saskatchewan,5221,Depository Credit Intermediation,Intermediate Sales and Service Personnel,Full-Time,10,1,9,1,1,,,,,3,,3
Bank of Montreal,2017,Provincial,Saskatchewan,,,Overall,Full-Time,24,10,14,1,,1,1,,1,6,4,2
Bank of Montreal,2018,Provincial,Qu�bec,5221,Depository Credit Intermediation,Middle and Other Managers,Full-Time,112,59,53,1,,1,3,,3,21,16,5
Bank of Montreal,2018,Provincial,British Columbia,,,Overall,Part-Time,142,34,108,8,1,7,8,,8,46,13,33
Bank of Montreal,2015,National,Canada,5221,Depository Credit Intermediation,Supervisors,Full-Time,313,154,159,1,1,,5,3,2,149,70,79
Bank of Montreal,2015,Provincial,Qu�bec,,,Overall,Full-Time,535,257,278,5,2,3,14,5,9,152,81,71
Bank of Montreal,2011,Provincial,Newfoundland and Labrador,5221,Depository Credit Intermediation,Professionals,Full-Time,5,1,4,,,,,,,,,
Bank of Montreal,2017,Provincial,Saskatchewan,,,Overall,Part-Time,34,6,28,1,,1,,,,9,2,7
Bank of Montreal,2018,Provincial,New Brunswick,5221,Depository Credit Intermediation,Intermediate Sales and Service Personnel,Part-Time,12,1,11,,,,1,,1,,,
Bank of Montreal,2018,Provincial,British Columbia,5221,Depository Credit Intermediation,Supervisors,Full-Time,5,1,4,,,,,,,2,1,1
Bank of Montreal,2019,Provincial,Saskatchewan,5221,Depository Credit Intermediation,Intermediate Sales and Service Personnel,Full-Time,1,1,,,,,1,1,,,,
Bank of Montreal,2011,Provincial,Ontario,5221,Depository Credit Intermediation,Other Sales and Service Personnel,Full-Time,3,3,,,,,,,,,,
Bank of Montreal,2019,Provincial,Saskatchewan,5221,Depository Credit Intermediation,Professionals,Part-Time,1,1,,,,,,,,,,
Bank of Montreal,2016,National,Canada,5221,Depository Credit Intermediation,Administrative and Senior Clerical Personnel,Part-Time,111,14,97,1,,1,9,1,8,27,8,19
Bank of Montreal,2011,National,Canada,5221,Depository Credit Intermediation,Supervisors,Full-Time,12,5,7,1,,1,,,,3,2,1
Bank of Montreal,2011,National,Canada,5221,Depository Credit Intermediation,Clerical Personnel,Full-Time,660,198,462,17,5,12,29,13,16,214,87,127
Bank of Montreal,2011,Provincial,British Columbia,5221,Depository Credit Intermediation,Professionals,Full-Time,51,30,21,,,,1,1,,23,14,9
Bank of Montreal,2014,Provincial,New Brunswick,,,Overall,Part-Time,10,1,9,,,,,,,1,1,
Bank of Montreal,2010,National,Canada,5221,Depository Credit Intermediation,Professionals,Part-Time,29,9,20,,,,3,1,2,12,5,7
Bank of Montreal,2012,Provincial,Ontario,5221,Depository Credit Intermediation,Professionals,Full-Time,551,327,224,8,3,5,18,8,10,262,160,102
Bank of Montreal,2011,Provincial,Alberta,5221,Depository Credit Intermediation,Administrative and Senior Clerical Personnel,Part-Time,7,3,4,,,,,,,1,1,
Bank of Montreal,2013,Provincial,Ontario,5221,Depository Credit Intermediation,Senior Managers,Full-Time,32,19,13,,,,4,2,2,6,4,2
Bank of Montreal,2014,Provincial,British Columbia,5221,Depository Credit Intermediation,Intermediate Sales and Service Personnel,Full-Time,42,13,29,2,,2,2,,2,13,6,7
Bank of Montreal,2014,Provincial,Alberta,5221,Depository Credit Intermediation,Skilled Sales and Service Personnel,Full-Time,21,12,9,1,1,,,,,5,3,2
Bank of Montreal,2018,Provincial,Ontario,5221,Depository Credit Intermediation,Clerical Personnel,Full-Time,107,49,58,1,,1,6,1,5,61,26,35
Bank of Montreal,2010,Provincial,Manitoba,5221,Depository Credit Intermediation,Professionals,Full-Time,5,4,1,,,,,,,,,
Bank of Montreal,2015,Provincial,Alberta,5221,Depository Credit Intermediation,Professionals,Full-Time,39,21,18,,,,3,2,1,10,5,5
Bank of Montreal,2015,Provincial,Newfoundland and Labrador,5221,Depository Credit Intermediation,Intermediate Sales and Service Personnel,Full-Time,12,,12,1,,1,1,,1,1,,1
Bank of Montreal,2016,National,Canada,5221,Depository Credit Intermediation,Intermediate Sales and Service Personnel,Part-Time,716,217,499,29,7,22,22,9,13,162,55,107
Bank of Montreal,2011,Provincial,Newfoundland and Labrador,5221,Depository Credit Intermediation,Clerical Personnel,Part-Time,15,,15,1,,1,,,,1,,1
Bank of Montreal,2013,Provincial,Alberta,5221,Depository Credit Intermediation,Middle and Other Managers,Full-Time,59,33,26,1,,1,2,2,,17,13,4
Bank of Montreal,2014,Provincial,Alberta,5221,Depository Credit Intermediation,Supervisors,Full-Time,1,,1,,,,,,,,,
Bank of Montreal,2018,Provincial,Manitoba,,,Overall,Full-Time,32,12,20,4,4,,3,1,2,5,3,2
Bank of Montreal,2010,National,Canada,5221,Depository Credit Intermediation,Senior Managers,Full-Time,8,6,2,1,,1,,,,1,1,
Bank of Montreal,2012,Provincial,Manitoba,5221,Depository Credit Intermediation,Administrative and Senior Clerical Personnel,Part-Time,3,,3,1,,1,,,,1,,1
Bank of Montreal,2015,National,Canada,5221,Depository Credit Intermediation,Intermediate Sales and Service Personnel,Part-Time,643,184,459,19,6,13,24,6,18,131,53,78
Bank of Montreal,2016,Provincial,British Columbia,5221,Depository Credit Intermediation,Administrative and Senior Clerical Personnel,Part-Time,21,3,18,,,,1,1,,9,3,6
Bank of Montreal,2016,Provincial,Saskatchewan,5221,Depository Credit Intermediation,Intermediate Sales and Service Personnel,Part-Time,18,2,16,,,,,,,6,,6
Bank of Montreal,2016,Provincial,Newfoundland and Labrador,5221,Depository Credit Intermediation,Professionals,Part-Time,1,,1,,,,,,,,,
Bank of Montreal,2014,Provincial,Nova Scotia,,,Overall,Part-Time,24,6,18,,,,2,,2,,,
Bank of Montreal,2019,Provincial,Alberta,5221,Depository Credit Intermediation,Administrative and Senior Clerical Personnel,Full-Time,24,7,17,,,,,,,6,4,2
Bank of Montreal,2012,National,Canada,5221,Depository Credit Intermediation,Administrative and Senior Clerical Personnel,Full-Time,756,266,490,18,2,16,22,12,10,293,125,168
Bank of Montreal,2016,Provincial,Nova Scotia,5221,Depository Credit Intermediation,Intermediate Sales and Service Personnel,Full-Time,8,,8,,,,,,,,,
Bank of Montreal,2011,National,Canada,5221,Depository Credit Intermediation,Intermediate Sales and Service Personnel,Full-Time,3,2,1,,,,,,,,,
Bank of Montreal,2011,National,Canada,5221,Depository Credit Intermediation,Other Sales and Service Personnel,Part-Time,1,,1,,,,,,,1,,1
Bank of Montreal,2017,Provincial,Qu�bec,5221,Depository Credit Intermediation,Middle and Other Managers,Part-Time,7,1,6,,,,1,,1,,,
Bank of Montreal,2018,Provincial,Ontario,5221,Depository Credit Intermediation,Intermediate Sales and Service Personnel,Full-Time,365,178,187,2,2,,15,8,7,219,111,108
Bank of Montreal,2018,Provincial,Manitoba,5221,Depository Credit Intermediation,Middle and Other Managers,Full-Time,15,5,10,2,2,,1,1,,2,1,1
Bank of Montreal,2015,Provincial,Saskatchewan,5221,Depository Credit Intermediation,Middle and Other Managers,Full-Time,17,5,12,1,,1,1,,1,1,,1
Bank of Montreal,2016,Provincial,Qu�bec,5221,Depository Credit Intermediation,Intermediate Sales and Service Personnel,Part-Time,126,49,77,1,,1,2,1,1,24,7,17
Bank of Montreal,2011,Provincial,Alberta,,,Overall,Full-Time,294,87,207,10,2,8,7,3,4,69,21,48
Bank of Montreal,2014,Provincial,Saskatchewan,5221,Depository Credit Intermediation,Middle and Other Managers,Full-Time,14,7,7,,,,1,1,,,,
Bank of Montreal,2012,Provincial,British Columbia,5221,Depository Credit Intermediation,Professionals,Part-Time,2,,2,,,,,,,1,,1
Bank of Montreal,2011,Provincial,Ontario,,,Overall,Full-Time,1368,692,676,15,9,6,44,28,16,587,331,256
Bank of Montreal,2013,Provincial,Nova Scotia,5221,Depository Credit Intermediation,Middle and Other Managers,Full-Time,16,8,8,1,,1,1,,1,3,2,1
Bank of Montreal,2017,National,Canada,,,Overall,Full-Time,3199,1611,1588,47,18,29,134,64,70,1225,676,549
Bank of Montreal,2018,Provincial,Ontario,5221,Depository Credit Intermediation,Clerical Personnel,Part-Time,5,4,1,,,,,,,4,3,1
Bank of Montreal,2018,Provincial,Alberta,5221,Depository Credit Intermediation,Intermediate Sales and Service Personnel,Full-Time,9,,9,,,,,,,1,,1
Bank of Montreal,2011,Provincial,Qu�bec,5221,Depository Credit Intermediation,Clerical Personnel,Full-Time,149,57,92,1,,1,4,,4,51,22,29
Bank of Montreal,2013,Provincial,Saskatchewan,5221,Depository Credit Intermediation,Supervisors,Full-Time,2,1,1,,,,,,,2,1,1
Bank of Montreal,2014,National,Canada,5221,Depository Credit Intermediation,Middle and Other Managers,Full-Time,674,328,346,6,2,4,31,18,13,194,101,93
Bank of Montreal,2014,Provincial,Qu�bec,,,Overall,Full-Time,461,214,247,6,2,4,13,7,6,101,50,51
Bank of Montreal,2017,Provincial,Saskatchewan,5221,Depository Credit Intermediation,Intermediate Sales and Service Personnel,Part-Time,30,6,24,1,,1,,,,9,2,7
Bank of Montreal,2015,Provincial,Ontario,5221,Depository Credit Intermediation,Clerical Personnel,Full-Time,164,76,88,3,,3,3,,3,82,35,47
Bank of Montreal,2013,National,Canada,5221,Depository Credit Intermediation,Clerical Personnel,Part-Time,812,212,600,25,3,22,27,7,20,166,59,107
Bank of Montreal,2014,National,Canada,5221,Depository Credit Intermediation,Semi-Skilled Manual Workers,Full-Time,1,1,,,,,1,1,,,,
Bank of Montreal,2017,National,Canada,5221,Depository Credit Intermediation,Professionals,Full-Time,892,558,334,6,1,5,30,20,10,343,226,117
Bank of Montreal,2019,National,Canada,5221,Depository Credit Intermediation,Intermediate Sales and Service Personnel,Full-Time,434,236,198,1,,1,15,8,7,223,130,93
Bank of Montreal,2012,Provincial,British Columbia,5221,Depository Credit Intermediation,Senior Managers,Full-Time,1,1,,,,,,,,1,1,
Bank of Montreal,2011,National,Canada,5221,Depository Credit Intermediation,Other Manual Workers,Full-Time,2,,2,,,,,,,,,
Bank of Montreal,2013,Provincial,Ontario,,,Overall,Full-Time,2077,960,1117,26,14,12,83,38,45,803,390,413
Bank of Montreal,2018,Provincial,Newfoundland and Labrador,5221,Depository Credit Intermediation,Intermediate Sales and Service Personnel,Part-Time,12,1,11,4,1,3,,,,1,,1
Bank of Montreal,2019,Provincial,British Columbia,5221,Depository Credit Intermediation,Professionals,Full-Time,49,25,24,,,,4,1,3,18,9,9
Bank of Montreal,2011,Provincial,Ontario,5221,Depository Credit Intermediation,Other Manual Workers,Full-Time,1,,1,,,,,,,,,
Bank of Montreal,2019,Provincial,Alberta,5221,Depository Credit Intermediation,Administrative and Senior Clerical Personnel,Part-Time,3,2,1,,,,,,,1,1,
Bank of Montreal,2010,Provincial,Ontario,,,Overall,Part-Time,213,43,170,3,,3,10,1,9,62,22,40
Bank of Montreal,2015,Provincial,Ontario,,,Overall,Part-Time,336,87,249,6,2,4,15,3,12,73,24,49
Bank of Montreal,2015,Provincial,New Brunswick,5221,Depository Credit Intermediation,Middle and Other Managers,Full-Time,9,4,5,,,,,,,,,
Bank of Montreal,2016,Provincial,British Columbia,5221,Depository Credit Intermediation,Clerical Personnel,Full-Time,4,3,1,,,,,,,1,,1
Bank of Montreal,2011,Provincial,Ontario,5221,Depository Credit Intermediation,Administrative and Senior Clerical Personnel,Full-Time,321,126,195,2,,2,5,2,3,154,65,89
Bank of Montreal,2011,Provincial,New Brunswick,5221,Depository Credit Intermediation,Middle and Other Managers,Full-Time,3,1,2,,,,,,,,,
Bank of Montreal,2014,Provincial,Ontario,5221,Depository Credit Intermediation,Supervisors,Part-Time,1,,1,,,,,,,,,
Bank of Montreal,2017,Provincial,Saskatchewan,5221,Depository Credit Intermediation,Middle and Other Managers,Full-Time,7,3,4,,,,1,,1,3,2,1
Bank of Montreal,2018,Provincial,Newfoundland and Labrador,5221,Depository Credit Intermediation,Middle and Other Managers,Full-Time,8,1,7,,,,2,,2,,,
Bank of Montreal,2016,Provincial,Alberta,5221,Depository Credit Intermediation,Intermediate Sales and Service Personnel,Part-Time,84,23,61,5,,5,1,,1,23,9,14
Bank of Montreal,2016,Provincial,Alberta,5221,Depository Credit Intermediation,Other Manual Workers,Part-Time,1,,1,,,,,,,,,
Bank of Montreal,2011,Provincial,Newfoundland and Labrador,5221,Depository Credit Intermediation,Middle and Other Managers,Full-Time,2,,2,,,,,,,,,
Bank of Montreal,2014,National,Canada,5221,Depository Credit Intermediation,Other Sales and Service Personnel,Full-Time,1,1,,,,,,,,1,1,
Bank of Montreal,2019,Provincial,New Brunswick,5221,Depository Credit Intermediation,Professionals,Full-Time,2,,2,,,,1,,1,,,
Bank of Montreal,2019,Provincial,Ontario,5221,Depository Credit Intermediation,Other Manual Workers,Full-Time,8,1,7,,,,5,1,4,,,
Bank of Montreal,2010,Provincial,Alberta,,,Overall,Part-Time,52,7,45,1,,1,,,,9,3,6
Bank of Montreal,2012,Provincial,Nova Scotia,,,Overall,Part-Time,18,5,13,2,1,1,,,,3,1,2
Bank of Montreal,2011,Provincial,Ontario,5221,Depository Credit Intermediation,Middle and Other Managers,Part-Time,1,,1,,,,,,,,,
Bank of Montreal,2013,Provincial,Qu�bec,5221,Depository Credit Intermediation,Middle and Other Managers,Part-Time,5,2,3,1,,1,1,,1,1,,1
Bank of Montreal,2017,Provincial,Alberta,5221,Depository Credit Intermediation,Intermediate Sales and Service Personnel,Part-Time,111,30,81,7,,7,3,,3,39,12,27
Bank of Montreal,2019,Provincial,Qu�bec,,,Overall,Part-Time,217,81,136,1,1,,5,1,4,69,30,39
Bank of Montreal,2012,Provincial,Ontario,5221,Depository Credit Intermediation,Professionals,Part-Time,9,,9,,,,,,,3,,3
Bank of Montreal,2012,Provincial,Qu�bec,,,Overall,Part-Time,222,79,143,2,,2,3,2,1,59,28,31
Bank of Montreal,2016,Provincial,Manitoba,5221,Depository Credit Intermediation,Professionals,Full-Time,9,5,4,1,1,,,,,2,2,
Bank of Montreal,2011,Provincial,Qu�bec,5221,Depository Credit Intermediation,Other Sales and Service Personnel,Full-Time,1,1,,,,,,,,,,
Bank of Montreal,2014,Provincial,British Columbia,5221,Depository Credit Intermediation,Administrative and Senior Clerical Personnel,Full-Time,64,25,39,1,,1,3,3,,27,14,13
Bank of Montreal,2018,National,Canada,5221,Depository Credit Intermediation,Other Manual Workers,Full-Time,5,,5,,,,3,,3,,,
Bank of Montreal,2019,Provincial,Qu�bec,5221,Depository Credit Intermediation,Intermediate Sales and Service Personnel,Full-Time,147,81,66,,,,3,,3,75,39,36
Bank of Montreal,2010,Provincial,Nova Scotia,5221,Depository Credit Intermediation,Clerical Personnel,Full-Time,11,1,10,,,,,,,,,
Bank of Montreal,2010,Provincial,Saskatchewan,,,Overall,Part-Time,19,4,15,1,1,,1,,1,2,2,
Bank of Montreal,2016,National,Canada,5221,Depository Credit Intermediation,Supervisors,Part-Time,23,10,13,1,,1,1,,1,12,5,7
Bank of Montreal,2016,Provincial,Nova Scotia,5221,Depository Credit Intermediation,Other Manual Workers,Part-Time,1,,1,,,,,,,,,
Bank of Montreal,2013,Provincial,Ontario,5221,Depository Credit Intermediation,Professionals,Part-Time,7,1,6,,,,1,,1,2,1,1
Bank of Montreal,2017,Provincial,Nova Scotia,,,Overall,Part-Time,13,3,10,1,1,,,,,3,1,2
Bank of Montreal,2017,Provincial,Saskatchewan,5221,Depository Credit Intermediation,Professionals,Full-Time,4,4,,,,,,,,,,
Bank of Montreal,2018,Provincial,Qu�bec,5221,Depository Credit Intermediation,Other Manual Workers,Part-Time,1,1,,,,,1,1,,,,
Bank of Montreal,2015,Provincial,New Brunswick,,,Overall,Full-Time,29,11,18,,,,,,,,,
Bank of Montreal,2016,Provincial,Ontario,5221,Depository Credit Intermediation,Other Manual Workers,Full-Time,1,,1,,,,,,,,,
Bank of Montreal,2016,Provincial,Manitoba,5221,Depository Credit Intermediation,Intermediate Sales and Service Personnel,Part-Time,10,1,9,2,1,1,,,,,,
Bank of Montreal,2011,Provincial,Qu�bec,,,Overall,Part-Time,175,57,118,3,,3,3,1,2,46,18,28
Bank of Montreal,2011,Provincial,New Brunswick,5221,Depository Credit Intermediation,Clerical Personnel,Part-Time,12,,12,1,,1,1,,1,,,
Bank of Montreal,2017,Provincial,British Columbia,5221,Depository Credit Intermediation,Middle and Other Managers,Full-Time,105,51,54,1,,1,10,5,5,40,17,23
Bank of Montreal,2017,Provincial,Saskatchewan,5221,Depository Credit Intermediation,Middle and Other Managers,Part-Time,1,,1,,,,,,,,,
Bank of Montreal,2016,Provincial,British Columbia,5221,Depository Credit Intermediation,Middle and Other Managers,Part-Time,3,1,2,,,,,,,2,1,1
Bank of Montreal,2011,Provincial,Qu�bec,5221,Depository Credit Intermediation,Administrative and Senior Clerical Personnel,Part-Time,40,15,25,,,,2,1,1,13,7,6
Bank of Montreal,2011,Provincial,Newfoundland and Labrador,,,Overall,Full-Time,24,2,22,,,,,,,,,
Bank of Montreal,2013,Provincial,Qu�bec,5221,Depository Credit Intermediation,Administrative and Senior Clerical Personnel,Part-Time,30,13,17,1,,1,1,,1,8,6,2
Bank of Montreal,2013,Provincial,Nova Scotia,5221,Depository Credit Intermediation,Administrative and Senior Clerical Personnel,Full-Time,21,4,17,,,,,,,,,
Bank of Montreal,2019,Provincial,Ontario,5221,Depository Credit Intermediation,Supervisors,Full-Time,37,14,23,,,,2,,2,14,7,7
Bank of Montreal,2010,Provincial,New Brunswick,5221,Depository Credit Intermediation,Professionals,Full-Time,8,6,2,1,1,,,,,,,
Bank of Montreal,2011,Provincial,British Columbia,,,Overall,Part-Time,86,16,70,3,,3,4,,4,22,6,16
Bank of Montreal,2013,Provincial,Newfoundland and Labrador,,,Overall,Full-Time,31,6,25,,,,,,,,,
Bank of Montreal,2018,Provincial,Saskatchewan,5221,Depository Credit Intermediation,Professionals,Full-Time,12,8,4,1,,1,,,,6,5,1
Bank of Montreal,2012,Provincial,New Brunswick,5221,Depository Credit Intermediation,Middle and Other Managers,Full-Time,3,1,2,1,,1,,,,,,
Bank of Montreal,2014,Provincial,Qu�bec,5221,Depository Credit Intermediation,Middle and Other Managers,Part-Time,7,1,6,,,,,,,1,,1
Bank of Montreal,2017,National,Canada,5221,Depository Credit Intermediation,Supervisors,Full-Time,334,153,181,2,1,1,14,8,6,188,97,91
Bank of Montreal,2017,Provincial,Manitoba,5221,Depository Credit Intermediation,Administrative and Senior Clerical Personnel,Part-Time,2,,2,,,,1,,1,,,
Bank of Montreal,2016,Provincial,British Columbia,5221,Depository Credit Intermediation,Other Manual Workers,Part-Time,1,,1,,,,1,,1,,,
Bank of Montreal,2011,National,Canada,,,Overall,Full-Time,2492,1122,1370,47,14,33,72,36,36,882,462,420
Bank of Montreal,2013,Provincial,British Columbia,5221,Depository Credit Intermediation,Middle and Other Managers,Full-Time,88,40,48,3,1,2,6,5,1,30,15,15
